Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
SerialiseData/ExMemory 1648,1.4930627360818791e-3,1.477169616227406e-3,1.527442729233267e-3,8.25374191228181e-5,5.570878709726269e-5,1.222717417202382e-4
SerialiseData/ExMemory 706,6.631143212530281e-4,6.50180405840192e-4,6.91113613084621e-4,6.627060888127785e-5,2.757416631816275e-5,1.1926597387120975e-4
SerialiseData/ExMemory 23,1.704194408259341e-6,1.6680082410191886e-6,1.756786544271747e-6,1.55651455994919e-7,1.1453560712068788e-7,2.058625302141506e-7
SerialiseData/ExMemory 4,1.1327101855232976e-6,1.0835081757751393e-6,1.301471178942275e-6,2.9353619196483085e-7,5.986845376311966e-8,6.172002340639788e-7
SerialiseData/ExMemory 640,1.6794322189376468e-5,1.6376654000438725e-5,1.7559034254485898e-5,1.6887736749082133e-6,1.2160124954455808e-6,2.2747370346697264e-6
SerialiseData/ExMemory 90,3.2286701364537723e-6,3.1204571373925382e-6,3.685690589687351e-6,6.243385043965663e-7,1.6099915458472588e-7,1.389254959820044e-6
SerialiseData/ExMemory 24,1.530832762720706e-6,1.5152736607682187e-6,1.5876226960637316e-6,7.124695992138234e-8,1.650993546422367e-8,1.3926320637789197e-7
SerialiseData/ExMemory 24,1.754337836434378e-6,1.6347786880671278e-6,2.2154776616445226e-6,7.641585312427651e-7,1.988541153698165e-8,1.6260979751633087e-6
SerialiseData/ExMemory 71,2.8176672753469313e-6,2.7573509947532795e-6,2.945635919863561e-6,2.469525853310822e-7,1.344573075636248e-7,4.553071682823743e-7
SerialiseData/ExMemory 474,1.1686780671697952e-5,1.162618766753125e-5,1.183212843581413e-5,2.9166196831529176e-7,1.666903049423275e-7,4.4022875731086904e-7
SerialiseData/ExMemory 4,1.1100347129700553e-6,1.0890217660755016e-6,1.1851296928810157e-6,9.831861448320401e-8,2.8460842004869197e-8,2.1273774719499423e-7
SerialiseData/ExMemory 4,1.1163356430249202e-6,1.1011655754826052e-6,1.142339958049664e-6,6.570883909204787e-8,4.504088925806492e-8,9.197830107488046e-8
SerialiseData/ExMemory 432,3.821116863726592e-5,3.685062454172139e-5,4.151755752626285e-5,6.920292370443979e-6,3.357213295549022e-6,1.2980798716878975e-5
SerialiseData/ExMemory 24,2.5230306719266284e-6,2.5197378237087865e-6,2.5294030333061996e-6,1.5175188526921596e-8,9.915919674777328e-9,2.3703465578180352e-8
SerialiseData/ExMemory 7376,6.229654751745705e-4,5.978795803515904e-4,7.117595540883841e-4,1.3468003414215468e-4,4.617818433707267e-5,2.683647407181644e-4
SerialiseData/ExMemory 4,1.092818245918772e-6,1.0907030800458136e-6,1.0959876894635094e-6,8.572502093051233e-9,6.321111499402879e-9,1.2926889394479718e-8
SerialiseData/ExMemory 893,7.702287011400416e-5,7.33412824418707e-5,9.375010464891771e-5,2.2774204928366315e-5,3.2859021078787775e-6,5.204566586487753e-5
SerialiseData/ExMemory 559,4.7942650609584405e-5,4.7212532000498425e-5,4.90656656987257e-5,3.0417100211520554e-6,1.480474021759599e-6,4.4099674096266205e-6
SerialiseData/ExMemory 101,8.928751041988927e-6,7.042030725024936e-6,1.4609828671032264e-5,1.2305259597337094e-5,5.525505961326864e-8,2.374773697256645e-5
SerialiseData/ExMemory 413,3.455183063105305e-5,3.447233505876616e-5,3.46769080509255e-5,3.2853741323975393e-7,2.280600456636816e-7,5.171293734840691e-7
SerialiseData/ExMemory 41,3.1325259979452856e-6,3.09615567584594e-6,3.2205775732508543e-6,1.7127041901185257e-7,1.0682561409794819e-7,2.7629978486077517e-7
SerialiseData/ExMemory 169,1.4827832608507466e-5,1.4475639296422415e-5,1.5380071778023282e-5,1.5685222849052674e-6,1.167401731288075e-6,2.0693031850595674e-6
SerialiseData/ExMemory 255,5.3402498462284443e-5,5.138797556448991e-5,5.590024079301648e-5,7.70467662681744e-6,6.502724958835077e-6,9.604814255591075e-6
SerialiseData/ExMemory 83,1.7572360602544573e-5,1.7314180485436984e-5,1.7996057607423228e-5,1.0706263270498393e-6,6.166629913036934e-7,1.6585155407438816e-6
SerialiseData/ExMemory 555,1.0807196177604019e-4,1.0582119025778761e-4,1.1036077988620669e-4,8.129772230022913e-6,5.827150306043638e-6,1.1348277314404049e-5
SerialiseData/ExMemory 8503,1.9080738446804549e-3,1.8740149791583506e-3,1.9819839035220177e-3,1.7533288709054037e-4,1.4671405126340096e-4,2.3993888730511144e-4
SerialiseData/ExMemory 924,2.0052332436438965e-4,1.9687361334028413e-4,2.0487048593411804e-4,1.3990590513750359e-5,9.315778027041098e-6,1.8568224057827263e-5
SerialiseData/ExMemory 1612,3.476148752283976e-4,3.37484890827417e-4,3.610139948271655e-4,3.638660770434184e-5,2.775091390677875e-5,4.5002609046723035e-5
SerialiseData/ExMemory 89,1.4318406146201114e-5,1.3978493691447746e-5,1.4714511513100751e-5,1.3498847467887447e-6,8.764525238990976e-7,1.9524986521591902e-6
SerialiseData/ExMemory 4,1.1190958070348805e-6,1.0868988294600865e-6,1.166279514051404e-6,1.227516076890775e-7,7.934829787194124e-8,1.6528974136247526e-7
SerialiseData/ExMemory 1422,3.1352821987786584e-4,3.038518933703609e-4,3.2915718595570245e-4,4.5106672679001604e-5,3.1982713695303295e-5,6.737770022588135e-5
SerialiseData/ExMemory 85,1.4027249495454303e-5,1.3747358058769645e-5,1.527885906480555e-5,1.399981410513327e-6,6.044196595289077e-7,2.886357782319983e-6
SerialiseData/ExMemory 1570,3.520674551312352e-4,3.444186567890806e-4,3.8072866426738024e-4,3.811315673600669e-5,2.241880865516079e-5,7.67252933144298e-5
SerialiseData/ExMemory 474,1.0232180666349082e-4,1.0062753356710085e-4,1.0526869582229015e-4,8.074673320426474e-6,5.952240615591899e-6,1.0636391873769013e-5
SerialiseData/ExMemory 1222,2.6640513839245325e-4,2.5719185555600846e-4,2.8386367616528525e-4,4.113722273763183e-5,2.719181156803612e-5,6.666622424652173e-5
SerialiseData/ExMemory 709,1.6623725286892373e-4,1.6334486638517375e-4,1.6979154027784062e-4,9.885143179657198e-6,6.250508299186705e-6,1.7083073694503393e-5
SerialiseData/ExMemory 242,4.768221557949434e-5,4.600485403593737e-5,5.0049352588329594e-5,6.809376065042773e-6,3.833483249461591e-6,1.0761299971091933e-5
SerialiseData/ExMemory 8,1.2720485722005735e-6,1.2459770963868803e-6,1.320305449125502e-6,1.236113446834059e-7,8.923761067892932e-8,1.7092790873060998e-7
SerialiseData/ExMemory 718,1.2187949868044876e-4,1.184070436680639e-4,1.350379472534722e-4,1.9964415070626155e-5,8.026119964441671e-6,4.241212677326349e-5
SerialiseData/ExMemory 2328,4.949503332643694e-4,4.856477531707427e-4,5.114634012446056e-4,4.252658124733761e-5,2.416971953554992e-5,7.80176909278541e-5
SerialiseData/ExMemory 946,1.9159248375591548e-4,1.8404454315813415e-4,2.0280677845569835e-4,3.3635902181406823e-5,2.384308738811037e-5,5.078704520424067e-5
SerialiseData/ExMemory 322,5.869132483597644e-5,5.81096952112322e-5,6.125437105013079e-5,3.5154863702370065e-6,6.975849665739345e-7,7.937950125460478e-6
SerialiseData/ExMemory 5509,1.160998432312509e-3,1.1104015046988248e-3,1.2524332909196942e-3,2.2518387151796156e-4,1.3050851610629986e-4,3.7458686749227e-4
SerialiseData/ExMemory 280,5.0893702219368634e-5,4.904666987609034e-5,5.3460341407973486e-5,6.9429945895058845e-6,4.8830777349986195e-6,1.0225348080495653e-5
SerialiseData/ExMemory 567,1.0975765149923505e-4,1.0641979559774196e-4,1.1462325400024853e-4,1.215927767388924e-5,8.731663211331268e-6,1.828309733778653e-5
SerialiseData/ExMemory 290,5.386437119469965e-5,5.245801310403529e-5,5.645314114186864e-5,6.064143061538133e-6,4.032993609885793e-6,9.775931388751999e-6
SerialiseData/ExMemory 8,1.2203179745176082e-6,1.2160522648590703e-6,1.2351303344381e-6,2.4861996921510235e-8,5.747582640386507e-9,5.144371942553091e-8
SerialiseData/ExMemory 41,5.779893639036663e-6,5.672122275796427e-6,6.176613914003068e-6,5.349803464116825e-7,2.878130358346692e-7,1.023604753734161e-6
SerialiseData/ExMemory 335,6.851552571538906e-5,6.676441337105992e-5,7.0843488918197e-5,7.076238920838269e-6,5.710836488843334e-6,9.10284728099492e-6
SerialiseData/ExMemory 117,1.856084547812246e-5,1.8066104681173373e-5,1.9840784337818296e-5,2.2747265210333896e-6,1.135556955026373e-6,4.1398907098078755e-6
SerialiseData/ExMemory 3116,6.644828699735403e-4,6.570797887108261e-4,6.836019003833106e-4,3.907077713979939e-5,2.3454185647499458e-5,6.569512253890428e-5
SerialiseData/ExMemory 19669,5.007651891201842e-3,4.8558809597486555e-3,5.222964113116001e-3,5.326986682749178e-4,4.130418499678819e-4,7.834106246269679e-4
SerialiseData/ExMemory 602,1.4719305583281496e-5,1.4670668948118241e-5,1.4814375589385305e-5,2.0459975085441615e-7,9.489934432728155e-8,3.2204338018577e-7
SerialiseData/ExMemory 12501,3.5920047775400926e-4,3.4195539069029507e-4,4.1325390488829676e-4,9.567930792801787e-5,3.289587934762999e-5,1.9202761767722498e-4
SerialiseData/ExMemory 4,1.0894904975078207e-6,1.087290802500037e-6,1.0949429645387075e-6,1.1093535483379606e-8,4.94559226820866e-9,1.8432722212106944e-8
SerialiseData/ExMemory 3260,1.2753702989313245e-4,8.517697266090502e-5,2.544302282173126e-4,2.7166305937455644e-4,7.004290995285718e-6,5.23379528412643e-4
SerialiseData/ExMemory 119,4.094867312537131e-6,4.085976242379911e-6,4.1157170248576075e-6,4.060469565293261e-8,2.4664318417394785e-8,6.882366906185835e-8
SerialiseData/ExMemory 3421,9.70648932494675e-5,9.519892739742416e-5,9.960698502069195e-5,7.3337654567671e-6,5.359320844114581e-6,1.0698621321317089e-5
SerialiseData/ExMemory 70207,1.9070630077436957e-3,1.8806776549614619e-3,1.9379950446333303e-3,1.054172567644459e-4,7.486660562403121e-5,1.388340167721739e-4
SerialiseData/ExMemory 500,1.252603483911572e-5,1.2401033288669171e-5,1.2789631908746531e-5,6.494848847225797e-7,3.6152413033739167e-7,1.0813611040939693e-6
SerialiseData/ExMemory 20193,5.428597134267343e-4,5.376673970993239e-4,5.55712355239354e-4,2.5176808936504778e-5,1.1905822171584029e-5,4.71245797699648e-5
SerialiseData/ExMemory 17607,4.718317252497016e-4,4.6847324323638856e-4,4.794769769657409e-4,1.7921074583166625e-5,6.482351016640674e-6,3.194164303922504e-5
SerialiseData/ExMemory 1489,3.777546293987768e-5,3.728006483495492e-5,3.849268415358336e-5,2.166257831920557e-6,1.2600119689661423e-6,3.4646018263266806e-6
SerialiseData/ExMemory 870,2.2285830695456667e-5,2.1853674452189226e-5,2.322038452000094e-5,1.8950859199856348e-6,1.1367270346662214e-6,2.8862608905290377e-6
SerialiseData/ExMemory 27844,7.636674392636467e-4,7.530449781858701e-4,7.825674313745408e-4,4.910460698158267e-5,3.433480481984402e-5,6.701974238429898e-5
SerialiseData/ExMemory 99,3.319008719942396e-6,3.2578576527099765e-6,3.420964147716012e-6,2.5282065970635837e-7,1.3355255047732272e-7,3.688699614985987e-7
SerialiseData/ExMemory 70406,2.059562450858291e-3,2.033354324298894e-3,2.1162719202467667e-3,1.2905954232177372e-4,8.408039452621472e-5,2.2185228577536014e-4
SerialiseData/ExMemory 7419,2.0000387007636236e-4,1.983333759247901e-4,2.0727999442580515e-4,1.0126858578126375e-5,2.2075685172478807e-6,2.2835552381833902e-5
SerialiseData/ExMemory 2239,5.915409337343271e-5,5.844030143795093e-5,6.075697383932222e-5,3.7038757706006173e-6,1.533448501389243e-6,6.107666497692353e-6
SerialiseData/ExMemory 1828,5.17549969038764e-5,4.970525658282897e-5,5.3900096209314355e-5,7.144463071131852e-6,5.535040199729969e-6,9.834894513156058e-6
SerialiseData/ExMemory 15449,4.1402020314121405e-4,4.1152391545395457e-4,4.240569620816785e-4,1.4598388124868135e-5,3.3435470766662917e-6,2.977052438469845e-5
SerialiseData/ExMemory 1225,3.317334909896875e-5,3.2827472228888625e-5,3.3960396117624704e-5,1.6217376817741463e-6,9.191606776529901e-7,2.5830203125450683e-6
SerialiseData/ExMemory 37434,1.4177604050115384e-2,1.39419620690478e-2,1.4467956135780806e-2,6.574843239782148e-4,4.568124279793473e-4,9.739048973870261e-4
SerialiseData/ExMemory 94111,3.725703470099949e-2,3.6158761385025946e-2,3.9479295204047304e-2,3.401608826025848e-3,1.281549418452552e-3,5.27157151131039e-3
SerialiseData/ExMemory 1771,6.067682800083024e-4,5.863451593478945e-4,6.36343668208286e-4,8.011531139022693e-5,5.672710207849736e-5,1.0475194133723276e-4
SerialiseData/ExMemory 448,1.5736186296227522e-4,1.485171349766261e-4,1.808902259052999e-4,4.805223419838919e-5,1.4315115725013788e-5,8.906718248969217e-5
SerialiseData/ExMemory 88817,3.370093219846612e-2,3.323013884565049e-2,3.4625743900427206e-2,1.3190655198036267e-3,6.225985432974243e-4,2.150072179030812e-3
SerialiseData/ExMemory 6832,2.5780086386817756e-3,2.533895318283411e-3,2.632489394577408e-3,1.6890048191758715e-4,1.209548426299281e-4,2.2672848833961548e-4
SerialiseData/ExMemory 722612,0.27400578682621324,0.2687526859343052,0.28000068590044974,7.243521077337538e-3,2.535540905786556e-3,9.548811279812075e-3
SerialiseData/ExMemory 395,1.1710594479827285e-4,1.1519277682103193e-4,1.2073170919440923e-4,9.27707521012837e-6,5.891550588005423e-6,1.443967584099485e-5
SerialiseData/ExMemory 112335,4.2841643446040155e-2,4.184652706487225e-2,4.477073861068332e-2,2.7915955693411706e-3,1.2575872474503433e-3,4.572078988084947e-3
SerialiseData/ExMemory 10011,3.812328296859183e-3,3.7114860091999272e-3,3.975601313729633e-3,4.1677737002069774e-4,2.859725283639306e-4,5.743854767331455e-4
SerialiseData/ExMemory 64363,2.4867529846342107e-2,2.4208235556571398e-2,2.5894527286330644e-2,1.7280622242367477e-3,1.180621402024877e-3,2.498785242525419e-3
SerialiseData/ExMemory 4,1.138239410001792e-6,1.117956581172659e-6,1.188742804934893e-6,1.1430681799468399e-7,6.612424765356498e-8,1.92233975571107e-7
SerialiseData/ExMemory 92806,3.525319074995334e-2,3.448004142369311e-2,3.61314606845774e-2,1.6429037414461296e-3,1.1716837611309215e-3,2.3442716672837883e-3
SerialiseData/ExMemory 65532,2.493162132487972e-2,2.4574308261205248e-2,2.551919485165552e-2,9.925917971265817e-4,6.726098648654667e-4,1.4653104582022496e-3
SerialiseData/ExMemory 122132,4.791777347873592e-2,4.628913599402219e-2,5.012743141864596e-2,3.5618983560030707e-3,2.3288664053094962e-3,5.33777674309715e-3
SerialiseData/ExMemory 6420,2.2867009685779535e-3,2.2429915350467176e-3,2.385837155142203e-3,2.0746929776941245e-4,1.0643028134592935e-4,3.505267183099223e-4
SerialiseData/ExMemory 422,1.2317239811512456e-4,1.1750810960391901e-4,1.3647597876525252e-4,3.0322573914645244e-5,1.2082667749915817e-5,6.422758872401442e-5
SerialiseData/ExMemory 104502,3.9880361749489134e-2,3.940449304129712e-2,4.11821894024415e-2,1.639891572579191e-3,7.386378360328843e-4,2.823445148236664e-3
SerialiseData/ExMemory 295085,0.11363131126023031,0.10981664016033478,0.12213706452166662,7.97291645594616e-3,5.099985843587897e-3,1.0583901178982948e-2
SerialiseData/ExMemory 139544,5.3348005113400335e-2,5.136127817967694e-2,5.616782071519909e-2,4.376692446157217e-3,2.598215148691517e-3,6.8812118748951285e-3
SerialiseData/ExMemory 2544,3.0918534445755917e-4,3.03735019051115e-4,3.1795932228734214e-4,2.258158966916079e-5,1.4557232406496615e-5,2.9768240053036263e-5
SerialiseData/ExMemory 1722,2.086974407604343e-4,1.9709467984507242e-4,2.5261871292926117e-4,7.119726272156528e-5,9.332382718679012e-6,1.499644553016377e-4
SerialiseData/ExMemory 2540,3.4340085332068045e-4,3.303735044858483e-4,3.632484963131508e-4,5.1231300988618555e-5,4.608656016789208e-5,5.614161993515691e-5
SerialiseData/ExMemory 4,1.1238674512838576e-6,1.1100334521295257e-6,1.154728137476546e-6,7.044634920091016e-8,4.180865034307435e-8,1.0823576413844394e-7
SerialiseData/ExMemory 2615,3.3523602004437267e-4,3.2845454394954686e-4,3.452059609397038e-4,2.797996801865556e-5,1.8628014053355073e-5,4.1157642463861346e-5
SerialiseData/ExMemory 7409,9.948152556678927e-4,9.620296749186888e-4,1.0425806665420503e-3,1.313564091028155e-4,9.824926668635055e-5,1.9061039789230053e-4
SerialiseData/ExMemory 7287,8.726043877973533e-4,8.562809757567982e-4,9.133330541943325e-4,6.860664791580114e-5,4.1020001147207977e-5,1.1460345136742282e-4
SerialiseData/ExMemory 8762,1.0571548792995945e-3,1.0396240484528906e-3,1.0817440860415646e-3,6.878912525591428e-5,4.614435003397202e-5,9.866267475438256e-5
SerialiseData/ExMemory 4751,6.167511902687864e-4,6.052658642325311e-4,6.307257006535711e-4,4.2238812883150384e-5,2.8124067020622678e-5,5.8785124236199894e-5
SerialiseData/ExMemory 8484,1.1672425321053535e-3,1.1334564202153178e-3,1.211258481776146e-3,1.2613515710123926e-4,9.415231757523738e-5,1.5682265081036855e-4
SerialiseData/ExMemory 93666,1.6212247403856565e-2,1.5900927673608834e-2,1.673548540187535e-2,1.0459133404930488e-3,7.186831726632058e-4,1.4493458681740694e-3
SerialiseData/ExMemory 419818,7.575450717397625e-2,7.436206088711818e-2,7.768613436037586e-2,2.827128421123217e-3,1.8832065756916021e-3,3.974393450242233e-3
SerialiseData/ExMemory 167345,2.9366845899893676e-2,2.900930695230664e-2,3.0263730672433868e-2,1.1481822909644283e-3,6.436488182433816e-4,1.8599753409464651e-3
SerialiseData/ExMemory 62407,1.1120177217644514e-2,1.0880623306855998e-2,1.145654364304295e-2,6.850852903242403e-4,5.140228678028469e-4,8.860282513447161e-4
SerialiseData/ExMemory 86357,1.3003075962275788e-2,1.2687655842898738e-2,1.3688675084241231e-2,1.2137813441323066e-3,6.670971659062443e-4,1.834272386512308e-3
SerialiseData/ExMemory 209200,3.8454684467426135e-2,3.758578647469354e-2,3.9391554269192455e-2,1.6119326931754486e-3,1.2535954076936394e-3,2.184569193514641e-3
SerialiseData/ExMemory 17188,3.848068010893546e-4,3.7876468639625957e-4,3.9407633195288e-4,2.4867764895895155e-5,1.317125977764412e-5,3.484317705216117e-5
SerialiseData/ExMemory 9677,2.209469625846368e-4,2.1774371470816066e-4,2.3339090758361784e-4,1.968063733010735e-5,1.7600267342613604e-6,4.159093775663047e-5
SerialiseData/ExMemory 38361,9.331286750798818e-4,9.136387840921469e-4,9.617130700192881e-4,8.29916521581846e-5,6.864340142080826e-5,1.0942875222939422e-4
SerialiseData/ExMemory 44684,1.1211190776198375e-3,1.0918790863279563e-3,1.1846182589973979e-3,1.5673801648543573e-4,9.845949007016029e-5,2.690297686907885e-4
SerialiseData/ExMemory 179837,7.372926696454534e-3,7.231566751632042e-3,7.5278563538847855e-3,4.358203184851953e-4,3.325023698691138e-4,5.717965805309424e-4
SerialiseData/ExMemory 23318,5.569452983970983e-4,5.415537595596756e-4,6.183060493957143e-4,9.232969251702429e-5,3.223164170303727e-5,2.014706524924233e-4
SerialiseData/ExMemory 262,6.687234546965154e-6,6.6149332937256e-6,6.88280817959768e-6,3.5018294511573564e-7,5.253741395126454e-8,6.826470344747229e-7
SerialiseData/ExMemory 43880,1.2415030121911254e-3,1.1797456378662987e-3,1.5146628070366523e-3,3.588138916387929e-4,1.125316542517426e-4,7.802558866922347e-4
SerialiseData/ExMemory 16835,3.7058158673202975e-4,3.6674700306865894e-4,3.851194405996491e-4,2.2126016156199443e-5,4.19282470956338e-6,4.604379379537818e-5
