Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
SerialiseData/ExMemory 409077,1.7202496225681502e-2,1.678704584434303e-2,1.762223232914661e-2,1.0840213246101587e-3,8.012302611078235e-4,1.3834907781004688e-3
SerialiseData/ExMemory 182481,6.673522197383498e-3,6.5164445322618125e-3,6.8449473972941955e-3,5.449781480063957e-4,4.4242356928209537e-4,7.058209134964331e-4
SerialiseData/ExMemory 57040,1.8108705461227998e-3,1.7539091662521855e-3,1.8898449769720815e-3,2.1729740318049567e-4,1.5352784867890277e-4,3.0151186056083653e-4
SerialiseData/ExMemory 129341,4.1851802594575415e-3,4.093581180824895e-3,4.279331259768289e-3,3.100794629025953e-4,2.4252718463354161e-4,3.746610915492981e-4
SerialiseData/ExMemory 5,1.1126582707473717e-6,1.0974820673954267e-6,1.1390137478427637e-6,6.491307775687534e-8,4.9243722254878545e-8,9.807542360915102e-8
SerialiseData/ExMemory 4,1.2141622771726006e-6,1.1842837177781397e-6,1.299269164707853e-6,1.748268635788236e-7,7.109295158386372e-8,3.4779568911371895e-7
SerialiseData/ExMemory 5,1.1099844350319346e-6,1.0908374249669066e-6,1.1395565088895028e-6,7.482208005023271e-8,4.5780770626711556e-8,1.202441834457031e-7
SerialiseData/ExMemory 5,1.180685223617153e-6,1.1474724422606117e-6,1.2486856225228162e-6,1.5193899046301514e-7,1.0305541134569004e-7,2.5001994253560007e-7
SerialiseData/ExMemory 5,1.0762601658144292e-6,1.0670580687767104e-6,1.1243378972525165e-6,5.2879502249536986e-8,1.5580666976339387e-8,1.2300454187627074e-7
SerialiseData/ExMemory 5,1.1901208913303582e-6,1.1652932447200277e-6,1.2780581772607446e-6,1.4372153778807396e-7,2.9481701361923096e-8,2.919669374157826e-7
SerialiseData/ExMemory 5,1.1117157229353458e-6,1.0960851586815222e-6,1.1441407674341852e-6,8.108674574284415e-8,5.433637086304399e-8,1.2417379362225034e-7
SerialiseData/ExMemory 5,1.1854919432993288e-6,1.1360927553575537e-6,1.2954635071993032e-6,2.8955948697833115e-7,9.583038055046541e-8,5.354307332427644e-7
SerialiseData/ExMemory 5,1.1522375699093565e-6,1.1171030819753425e-6,1.2027090921524228e-6,1.4073342614475825e-7,1.0238920185959e-7,1.8633580718907038e-7
SerialiseData/ExMemory 5,1.1878536922541192e-6,1.1695041698902341e-6,1.2180643485378474e-6,7.906282448069225e-8,5.010653112557765e-8,1.3797686484518396e-7
SerialiseData/ExMemory 5,1.1499827802702675e-6,1.113526882740546e-6,1.2072165595513902e-6,1.4759220813052063e-7,9.008671804883178e-8,2.4876250852933964e-7
SerialiseData/ExMemory 5,1.1010620702364441e-6,1.0850926231515372e-6,1.1369788175400043e-6,7.814917450139745e-8,5.210661434815239e-8,1.2216950424946173e-7
SerialiseData/ExMemory 5,1.2249999019879986e-6,1.1973368360738053e-6,1.2939012587877647e-6,1.4321341567690632e-7,1.053002543342674e-7,2.0554215828096874e-7
SerialiseData/ExMemory 5,1.0439841544241454e-6,1.0257589677669904e-6,1.081931396702487e-6,8.427341541388977e-8,6.005930004023948e-8,1.308402778215829e-7
SerialiseData/ExMemory 5,1.1275534882402559e-6,1.0971951963001641e-6,1.245105558413696e-6,1.667897521283928e-7,4.8189899628990614e-8,3.3338212466339225e-7
SerialiseData/ExMemory 5,1.2160462073998524e-6,1.1844375201793046e-6,1.268801598786636e-6,1.3634399629466744e-7,9.873562801642998e-8,1.7538127769643875e-7
SerialiseData/ExMemory 5,1.120172081301875e-6,1.0919439709686492e-6,1.2850869689337949e-6,1.7431530725077184e-7,2.3939538183246982e-8,4.1817767135077813e-7
SerialiseData/ExMemory 5,1.182226366376626e-6,1.1657122701943195e-6,1.2026294747546758e-6,6.510501113608136e-8,4.6727146138533746e-8,8.957913746378723e-8
SerialiseData/ExMemory 5,1.208690702836044e-6,1.1391044112053496e-6,1.431319702861069e-6,4.06546970267505e-7,1.2417893092128256e-7,7.58380557372914e-7
SerialiseData/ExMemory 5,1.1206543310134557e-6,1.1042522236010488e-6,1.1762986647616947e-6,8.523690129251711e-8,5.3399676335657985e-8,1.5721125770608327e-7
SerialiseData/ExMemory 14,5.153022013473213e-6,5.053130323545332e-6,5.309481605168125e-6,3.9604039833311286e-7,2.6076202106824845e-7,6.297012170271548e-7
SerialiseData/ExMemory 14,5.146696502193845e-6,5.053279693316067e-6,5.308808536648569e-6,4.023002365239065e-7,2.4690400053067813e-7,6.851810510414177e-7
SerialiseData/ExMemory 14,5.31471549441474e-6,5.191173205517886e-6,5.489750475006209e-6,5.139050952408699e-7,3.8655223118991953e-7,6.311644020727481e-7
SerialiseData/ExMemory 7,1.2105277673627539e-6,1.1862985932672506e-6,1.2446427618149434e-6,9.159105735267891e-8,7.119385045087834e-8,1.2279813391959526e-7
SerialiseData/ExMemory 5,1.1705535492222121e-6,1.1599703955003381e-6,1.201123830739703e-6,5.528842380794396e-8,1.2747271273500055e-8,1.0965925522190258e-7
SerialiseData/ExMemory 14,5.014167831953056e-6,4.937813492267993e-6,5.1986700370519845e-6,3.0647995374381395e-7,1.6440367188023142e-7,5.427897925793022e-7
SerialiseData/ExMemory 8,1.1545204688196668e-6,1.1453241867524148e-6,1.188093259530848e-6,5.5554860801796304e-8,9.385776374545876e-9,1.1595048539370816e-7
SerialiseData/ExMemory 14,5.302877770192343e-6,5.157858978878456e-6,5.547303708759027e-6,5.680902111978563e-7,4.445033649419261e-7,7.795143147779216e-7
SerialiseData/ExMemory 14,5.065217668620167e-6,4.855613184105712e-6,5.271631358670524e-6,7.19078945461141e-7,5.697607453940944e-7,9.527073116062023e-7
SerialiseData/ExMemory 4,1.1739346466301637e-6,1.1551996754227848e-6,1.2183266598302798e-6,1.0338887169029503e-7,3.739616304583753e-8,1.8550077421570678e-7
SerialiseData/ExMemory 163,2.21116976895531e-5,2.1742068954542332e-5,2.2955401645911716e-5,1.9043516901867985e-6,9.514961384989829e-7,3.5574209589062287e-6
SerialiseData/ExMemory 12,1.236411547345028e-6,1.2204409739741828e-6,1.269072893490806e-6,7.494779545006458e-8,1.2676578756568815e-8,1.2413997366529865e-7
SerialiseData/ExMemory 58,8.756875518154627e-6,8.512217136859185e-6,9.232020898209394e-6,1.0834918579055867e-6,6.445774047871519e-7,1.774890509356709e-6
SerialiseData/ExMemory 118,1.4580519600699761e-5,1.4155593652112361e-5,1.507705822607475e-5,1.464459045811577e-6,9.9037498659716e-7,1.8816141687866813e-6
SerialiseData/ExMemory 14,1.451312173724151e-6,1.4128801790219232e-6,1.5269663399234956e-6,1.7568375810707608e-7,9.938536499826762e-8,2.84472044622487e-7
SerialiseData/ExMemory 88,1.09149100305092e-5,1.0693070579163212e-5,1.1288345609892111e-5,9.324379861053219e-7,5.950287125601597e-7,1.5178413797783714e-6
SerialiseData/ExMemory 31,4.873448567034522e-6,4.683823288527923e-6,5.381350869747473e-6,1.1181718131926183e-6,3.9767264676409646e-7,2.030720562927728e-6
SerialiseData/ExMemory 4,1.1455811940008829e-6,1.1074721185746691e-6,1.2010051354812438e-6,1.4349961477661233e-7,1.1727132765347143e-7,1.7737633846586714e-7
SerialiseData/ExMemory 4,1.0676379820952752e-6,1.010750058318908e-6,1.3052567718247638e-6,3.2779247820246786e-7,6.224083174621496e-8,7.44805355329225e-7
SerialiseData/ExMemory 4,1.1517664796432372e-6,1.1207388766301975e-6,1.198444216579098e-6,1.2417542280615313e-7,7.744812945241657e-8,1.740968578016e-7
SerialiseData/ExMemory 108,1.1489112797918773e-4,1.1213670277753362e-4,1.1883870531889121e-4,1.129539144738192e-5,8.74709704346112e-6,1.4799596771988554e-5
SerialiseData/ExMemory 6224,4.873480582198388e-3,4.805464973665054e-3,5.00178610271496e-3,2.593731553323577e-4,1.6876407141508127e-4,3.9562768121351627e-4
SerialiseData/ExMemory 135,2.756515530455115e-6,2.680936101536513e-6,2.911550602574294e-6,3.4340859138194357e-7,9.719789545283613e-8,5.935961961628245e-7
SerialiseData/ExMemory 108,1.1290476580294595e-4,1.0999440799337593e-4,1.1701786895387772e-4,1.1121690426471214e-5,7.458469558606474e-6,1.4934401685738316e-5
SerialiseData/ExMemory 69,1.8765598939501754e-6,1.850267119225867e-6,1.9086042125791997e-6,9.926526746865205e-8,7.759263274497445e-8,1.2488887169522864e-7
SerialiseData/ExMemory 123,1.1150791951262347e-4,1.0914793951744787e-4,1.1864570463424974e-4,1.425409549034129e-5,3.0983164678536247e-6,2.6990597063037195e-5
SerialiseData/ExMemory 4828,3.7752867140950683e-3,3.7547280724987606e-3,3.8293773623808967e-3,9.181377572404214e-5,3.437673366572002e-5,1.606553944292567e-4
SerialiseData/ExMemory 878,7.087444945744978e-4,6.741838136683655e-4,7.736655223580178e-4,1.5284218147689478e-4,6.711871713680758e-5,2.9139498819318494e-4
SerialiseData/ExMemory 328,2.3045349505120889e-4,2.242620106306262e-4,2.3976562197427644e-4,2.642733973904052e-5,1.989127290832426e-5,3.347471000381516e-5
SerialiseData/ExMemory 155,1.2798221059399898e-4,1.1600213980196168e-4,1.655967424378557e-4,7.487210019307913e-5,1.3304606719175964e-5,1.429736048807082e-4
SerialiseData/ExMemory 14,1.3759656702831566e-6,1.3653011506779796e-6,1.39599196508747e-6,4.423408377569389e-8,2.0411023534117103e-8,6.70196880239603e-8
SerialiseData/ExMemory 13,1.403217247195069e-6,1.3808285928517521e-6,1.4394658666204078e-6,9.681172462859235e-8,6.320183105628543e-8,1.360996515257685e-7
SerialiseData/ExMemory 4,1.0185903356604713e-6,1.0137565176927487e-6,1.0344344013434443e-6,2.8619212819893063e-8,1.3096624081091345e-8,5.529289434144516e-8
SerialiseData/ExMemory 63,2.2396728771294034e-6,2.2059647426803317e-6,2.3208475500681664e-6,1.6200189863394516e-7,5.3430633598496715e-8,2.3871417194426713e-7
SerialiseData/ExMemory 24,1.5338118196835863e-6,1.5141294370091983e-6,1.5639188020122426e-6,8.179126146618366e-8,3.9181218627944536e-8,1.2994017061572044e-7
SerialiseData/ExMemory 102,3.3987329015334516e-6,3.3382693004092943e-6,3.4912897158809227e-6,2.3717730726630418e-7,1.6690092680266064e-7,3.3846192099449636e-7
SerialiseData/ExMemory 24,1.5407749651561584e-6,1.504297629409836e-6,1.5922793294975e-6,1.2873865888999703e-7,7.711815913406759e-8,1.6891995938658268e-7
SerialiseData/ExMemory 9,1.3303604077914304e-6,1.3159348972508656e-6,1.3632302439122242e-6,7.615323458959947e-8,1.636039596580638e-8,1.3244556135445983e-7
SerialiseData/ExMemory 54,2.1338559172657177e-6,2.1098015266732548e-6,2.1882968833606345e-6,1.1203969408142777e-7,6.890416373086343e-8,1.9690161327982826e-7
SerialiseData/ExMemory 14,1.2474925774147668e-6,1.218879759688062e-6,1.2883535236048172e-6,1.1759084783685844e-7,7.859957109324604e-8,1.5767541694862808e-7
SerialiseData/ExMemory 4751,3.875070540033e-4,3.789020894466237e-4,4.0176733052994166e-4,3.518742217584026e-5,1.6858793303335078e-5,5.460498904374442e-5
SerialiseData/ExMemory 135,7.916763703109634e-6,7.751671943257984e-6,8.306685788821357e-6,7.109603363712397e-7,4.691501444409734e-7,1.0497720415439322e-6
SerialiseData/ExMemory 80,5.3137013854053145e-6,5.270142253880879e-6,5.425386287971012e-6,2.2549429715697732e-7,7.928062478022557e-8,4.5196873274885097e-7
SerialiseData/ExMemory 76,6.076601750071205e-6,5.9420994084963535e-6,6.332737331928708e-6,5.812098467658886e-7,3.256428084220876e-7,9.269412435973397e-7
SerialiseData/ExMemory 1387,1.2186636602798823e-4,1.1854236755117903e-4,1.2742343304181938e-4,1.3716996682698476e-5,9.149501317476917e-6,1.9376174799865075e-5
SerialiseData/ExMemory 96,6.244147563758529e-6,6.060340441475394e-6,6.54037809018677e-6,7.554988134095419e-7,4.913159693955973e-7,1.1360002430879692e-6
SerialiseData/ExMemory 16783,1.3309252903473397e-3,1.3103118638700024e-3,1.37832275835158e-3,1.0616323899599909e-4,7.06996749024778e-5,1.57205928490662e-4
SerialiseData/ExMemory 758,7.724558971376028e-5,7.338344145432053e-5,8.964059837879395e-5,2.099882632128479e-5,9.18978621022267e-6,4.080886458751888e-5
SerialiseData/ExMemory 1884,1.5156087681386416e-4,1.485851636238567e-4,1.5913787190622298e-4,1.4360648524520168e-5,2.5871925485234063e-6,2.7836114295431215e-5
SerialiseData/ExMemory 4,1.133135926246225e-6,1.115034533587968e-6,1.1761200210104767e-6,8.363893861430354e-8,7.045995992631206e-8,1.1060374088379737e-7
SerialiseData/ExMemory 1781,3.454417974863709e-4,3.399148327077294e-4,3.5952310978807034e-4,2.5433374585983436e-5,1.1719644508208875e-5,4.9518897521977945e-5
SerialiseData/ExMemory 4,1.0939977852664685e-6,1.0652124319793324e-6,1.1496311209194047e-6,1.3807730405762388e-7,1.018642920609105e-7,1.8168405526686193e-7
SerialiseData/ExMemory 2468,5.413184083734405e-4,5.200669306096975e-4,5.657700639023341e-4,7.945555080538313e-5,5.823463397908597e-5,1.180055698947723e-4
SerialiseData/ExMemory 2542,5.637311983965563e-4,5.541709711889641e-4,5.803274925846733e-4,4.316020687438265e-5,3.1169275709239645e-5,6.120802251756325e-5
SerialiseData/ExMemory 1928,4.118815781512638e-4,4.000128718049755e-4,4.385092921039542e-4,5.108737085373059e-5,2.484632731107423e-5,8.607164066128005e-5
SerialiseData/ExMemory 1786,3.632647140916726e-4,3.6227097140049714e-4,3.655948628370331e-4,5.1558385277944554e-6,2.2885609528558834e-6,9.808601429262212e-6
SerialiseData/ExMemory 941,2.090216131638161e-4,2.0283653201431034e-4,2.2856599148164471e-4,3.700159431940227e-5,1.583144450619504e-5,6.641029981886397e-5
SerialiseData/ExMemory 254,5.6843480455059436e-5,5.596227182009298e-5,5.769602112160194e-5,2.6482191850203156e-6,1.802441975975297e-6,3.750021465129053e-6
SerialiseData/ExMemory 722,1.5794172609008382e-4,1.3774100017957465e-4,2.2903051247470378e-4,1.1783330786522411e-4,1.4905236142998365e-5,2.4827512772339464e-4
SerialiseData/ExMemory 101,1.672676643664064e-5,1.6401308218682125e-5,1.706558021758467e-5,1.1921255800941052e-6,1.0310153352542177e-6,1.3718191385147124e-6
SerialiseData/ExMemory 464,9.116369570846016e-5,8.875781867148316e-5,9.557348196967295e-5,1.0275642934930364e-5,8.33006790584592e-6,1.3430531738221224e-5
SerialiseData/ExMemory 1427,3.322193323739891e-4,3.247539681650561e-4,3.439276842476021e-4,3.2313905253878816e-5,2.5660534710754042e-5,4.232995477111572e-5
SerialiseData/ExMemory 252,5.4159369862298416e-5,5.291153504881089e-5,5.551730664290052e-5,4.59541999968009e-6,2.8860958727463542e-6,6.80213278130287e-6
SerialiseData/ExMemory 2191,4.975400575955489e-4,4.8754304394779696e-4,5.168614930685625e-4,4.288749947210598e-5,2.697001247383286e-5,6.896659047115925e-5
SerialiseData/ExMemory 1422,3.405438355254484e-4,3.274090367248468e-4,3.5357634201240806e-4,4.052073470004562e-5,3.316984886803883e-5,4.802130496686367e-5
SerialiseData/ExMemory 291,6.052002212756988e-5,5.9323131652636534e-5,6.235627022085444e-5,4.62681559021362e-6,3.4822449515443135e-6,6.1749828473708e-6
SerialiseData/ExMemory 4,1.0192590619043275e-6,9.9983688608915e-7,1.0570207519895515e-6,8.561943846821589e-8,4.6844129540827265e-8,1.5290003220815552e-7
SerialiseData/ExMemory 1584,3.4831173054061294e-4,3.424799765226736e-4,3.626117968264804e-4,2.8163991609335352e-5,1.1532336768434219e-5,5.116849584484388e-5
SerialiseData/ExMemory 13039,3.03356289766299e-3,2.987786839013307e-3,3.1092663741863393e-3,1.9116229237835307e-4,1.2376436138290256e-4,2.903504774955287e-4
SerialiseData/ExMemory 1680,3.599165381664929e-4,3.5363034328835473e-4,3.677642572945708e-4,2.3957469890288037e-5,1.4988538163970218e-5,3.16978303916729e-5
SerialiseData/ExMemory 146,2.7593215915463045e-5,2.703707472085644e-5,2.8656797449251586e-5,2.6543777877669836e-6,1.6709097721473059e-6,4.707411256637264e-6
SerialiseData/ExMemory 1613,3.8576038671147894e-4,3.704293396691979e-4,3.995954078497195e-4,4.93294581653861e-5,3.952697794401209e-5,5.7312948634510344e-5
SerialiseData/ExMemory 4,1.1489428215258939e-6,1.1184786627378397e-6,1.2043878023728098e-6,1.4368680595639553e-7,6.799374359324781e-8,2.47684066772563e-7
SerialiseData/ExMemory 387,7.140415780658423e-5,6.938010884018417e-5,7.449684823063222e-5,7.3955679345230216e-6,4.847620763186835e-6,1.0302613662531374e-5
SerialiseData/ExMemory 591,1.0073802534167355e-4,9.530382962565693e-5,1.1268788379690425e-4,2.1693404731958987e-5,1.2972991341687414e-5,3.7079185611973025e-5
SerialiseData/ExMemory 27,5.536294405493888e-6,5.399505981637151e-6,5.810320596155417e-6,6.646247150796044e-7,4.366280042396084e-7,9.39927082853772e-7
SerialiseData/ExMemory 9448,2.283771219703403e-3,2.220637282678505e-3,2.424612154862962e-3,3.041378992402842e-4,1.836103930051456e-4,4.915523153774272e-4
SerialiseData/ExMemory 4392,1.088435423727591e-3,1.0574510435203068e-3,1.129179112359509e-3,1.0969916811962894e-4,8.42236645491719e-5,1.321564938268358e-4
SerialiseData/ExMemory 2239,6.120739696031288e-4,5.131509114918988e-4,9.084291295048856e-4,5.896633059462699e-4,5.8876366507136296e-5,1.1325054648255964e-3
SerialiseData/ExMemory 288,5.315056935666467e-5,5.105322455246084e-5,5.633880415717876e-5,9.09580129626183e-6,7.192242719250055e-6,1.1804314929876115e-5
SerialiseData/ExMemory 1445,3.726670519059172e-5,3.6896075292580724e-5,3.814565284301946e-5,1.7527919383923488e-6,1.0977850026535455e-6,2.9151954618729e-6
SerialiseData/ExMemory 1818,4.7618798008131205e-5,4.668136257381013e-5,5.018407186704757e-5,4.7705975120962085e-6,2.09178562238997e-6,9.130129459250422e-6
SerialiseData/ExMemory 1316,3.2493999929447906e-5,3.2449338756690675e-5,3.2555807651319686e-5,1.7161477467237673e-7,1.1198850926563503e-7,2.7743606722598453e-7
SerialiseData/ExMemory 1266,3.337344960993296e-5,3.2792523417153736e-5,3.522696066207985e-5,3.2249140343657193e-6,8.299219344897998e-7,5.933948371864449e-6
SerialiseData/ExMemory 10975,2.932251229845007e-4,2.928479201188019e-4,2.938484232438464e-4,1.597308401276067e-6,1.093763283450261e-6,2.2554371941835805e-6
SerialiseData/ExMemory 1040,2.8699393195210614e-5,2.7552429362437812e-5,3.15343259110362e-5,6.38226789951945e-6,2.6274482673443688e-6,1.1111451427508697e-5
SerialiseData/ExMemory 25980,7.061169369533209e-4,6.97424255520602e-4,7.199425837205192e-4,3.76678337112071e-5,2.854463382802911e-5,5.1649547841967354e-5
SerialiseData/ExMemory 3799,1.073392992672962e-4,1.004755354733548e-4,1.2964540920578098e-4,4.2653248387697136e-5,6.1020517118680405e-6,8.176410876021473e-5
SerialiseData/ExMemory 7508,2.023551150623428e-4,2.0069143450252355e-4,2.0543631105753938e-4,6.798596276671341e-6,4.559809036386942e-6,9.718713404553994e-6
SerialiseData/ExMemory 137785,4.2173646518197825e-3,4.036623329132502e-3,4.815988999507567e-3,9.067069779535094e-4,3.16331226009009e-4,1.8014268352464428e-3
SerialiseData/ExMemory 1344,3.4057292082784645e-5,3.3744437491315555e-5,3.465591358663714e-5,1.473972804298955e-6,8.540174873953237e-7,2.3304369212820897e-6
SerialiseData/ExMemory 13679,3.821108824960039e-4,3.742173893410591e-4,3.925171031979597e-4,3.429439329837259e-5,2.2787767069687097e-5,4.551446485059947e-5
SerialiseData/ExMemory 2654,7.213804299743098e-5,7.069523065849056e-5,7.468303019303231e-5,6.170083917137922e-6,4.24817941176562e-6,8.409539328765259e-6
SerialiseData/ExMemory 2442,6.28327700639617e-5,6.222757549312018e-5,6.440646961587786e-5,3.207561406984103e-6,1.2201198265655217e-6,6.240609369093198e-6
SerialiseData/ExMemory 4,1.066246945116763e-6,1.0553837599139716e-6,1.0823472821514872e-6,4.707660545937281e-8,2.0804056870581036e-8,7.233736864986467e-8
SerialiseData/ExMemory 10072,2.837195832250001e-4,2.7877347080098864e-4,2.925546571561191e-4,2.015021839531012e-5,1.1549274144339671e-5,3.946248049146494e-5
SerialiseData/ExMemory 1457,3.805790431643266e-5,3.731513286233242e-5,3.905310226133926e-5,2.854784707378899e-6,1.8243948897075576e-6,4.0980963772507206e-6
SerialiseData/ExMemory 1250,3.217172170862629e-5,3.1812862480367195e-5,3.315172485476853e-5,1.9311896381741298e-6,3.8747156979888335e-7,3.5543222525685453e-6
SerialiseData/ExMemory 223,6.481998652870232e-6,6.358483220086073e-6,6.740870530391855e-6,5.594130841476047e-7,3.495282557014885e-7,8.184865922068301e-7
SerialiseData/ExMemory 2310,6.125015215446329e-5,6.067470418565343e-5,6.297574872340115e-5,3.4427027912948553e-6,6.185244421637307e-7,6.557844044135262e-6
SerialiseData/ExMemory 37079,1.3959672546283974e-2,1.3677056575102037e-2,1.4539659456895324e-2,1.006981870230525e-3,5.086557029545442e-4,1.5509548436016087e-3
SerialiseData/ExMemory 60835,2.2915933401611233e-2,2.2455564218933216e-2,2.3780327115751627e-2,1.4083655721545106e-3,6.409842743425797e-4,2.344400000988015e-3
SerialiseData/ExMemory 35288,1.3538334370353802e-2,1.3263938681809799e-2,1.4052945515038162e-2,8.448900102849345e-4,6.356460300035542e-4,1.112030132981661e-3
SerialiseData/ExMemory 6387,2.3416706551582954e-3,2.280549816606376e-3,2.4874159977339386e-3,2.865201291269569e-4,1.8851935051581586e-4,4.641796441239099e-4
SerialiseData/ExMemory 41349,1.557920548356251e-2,1.5186185575338896e-2,1.6201251247519408e-2,1.1977676842211964e-3,7.916260785429742e-4,1.632654456730522e-3
SerialiseData/ExMemory 8,1.3898184094442594e-6,1.3319210683825773e-6,1.5513027873986062e-6,3.070233622186173e-7,1.486650636609507e-7,5.924283569481886e-7
SerialiseData/ExMemory 419116,0.15662476862622363,0.15370319862248133,0.16051631844064004,4.793192405312789e-3,3.660088625756285e-3,6.327001020667208e-3
SerialiseData/ExMemory 66022,2.4815553271139275e-2,2.4275448960223007e-2,2.6168326029684164e-2,2.0105633988823394e-3,1.0779659604881209e-3,3.0000969778688543e-3
SerialiseData/ExMemory 198,5.516492792367779e-5,5.271035867027759e-5,6.002952677813848e-5,1.0858419583980184e-5,5.19169078015484e-6,2.194925789533205e-5
SerialiseData/ExMemory 34107,1.2905855965363356e-2,1.2698791033157231e-2,1.3203542019014356e-2,6.425113464497389e-4,4.538870938732755e-4,8.773884077177506e-4
SerialiseData/ExMemory 32462,1.2646431844476249e-2,1.2215259602254648e-2,1.3483790766456331e-2,1.4420381552437667e-3,9.346840211232269e-4,2.118636927715708e-3
SerialiseData/ExMemory 31149,1.223860087117873e-2,1.1993759013132536e-2,1.2557017404992758e-2,7.514696175499514e-4,5.448058632198094e-4,9.942546171549083e-4
SerialiseData/ExMemory 50558,2.0678965599100284e-2,1.9836632069197436e-2,2.171457172189666e-2,2.101627523895483e-3,1.430297372811482e-3,3.047345398464916e-3
SerialiseData/ExMemory 19343,7.00581518493111e-3,6.882746104803427e-3,7.213878436284308e-3,4.357082882051634e-4,2.749954415747783e-4,6.014519268102381e-4
SerialiseData/ExMemory 37793,1.4805898446407255e-2,1.4285626201498836e-2,1.5593607796423173e-2,1.662201961715655e-3,1.0653008387096334e-3,2.188460778285379e-3
SerialiseData/ExMemory 52795,1.957311162819765e-2,1.934146163181331e-2,2.0065026558547812e-2,7.339279991965009e-4,3.902386083678242e-4,1.257124945290801e-3
SerialiseData/ExMemory 82907,3.1937562272987774e-2,3.135525459320861e-2,3.2751533109063695e-2,1.5215744754879656e-3,1.1342697873394e-3,2.12595209875821e-3
SerialiseData/ExMemory 711879,0.26256321164468926,0.25904753518601253,0.26584366768598555,4.3501848895857115e-3,2.3419888232110117e-3,5.781509146838249e-3
SerialiseData/ExMemory 4,1.1090054750747902e-6,1.0942835052939573e-6,1.1513438009125016e-6,9.169866134568737e-8,1.058234062896017e-8,1.7602217649086916e-7
SerialiseData/ExMemory 19409,2.6835685556168346e-3,2.577606563972213e-3,2.7852001431559145e-3,3.431554341145442e-4,2.9328963518500834e-4,4.587922750053665e-4
SerialiseData/ExMemory 39191,5.209047802778278e-3,5.117724474392751e-3,5.356085247943935e-3,3.410458318630564e-4,2.2727039061744468e-4,5.129821009685567e-4
SerialiseData/ExMemory 21642,3.0996752747259096e-3,3.0306029471087272e-3,3.1874851536858283e-3,2.7105255235808763e-4,2.0594097596662102e-4,3.5375902854666675e-4
SerialiseData/ExMemory 1719,1.834984888969814e-4,1.790142297375468e-4,1.9656076893973372e-4,2.4946903474767616e-5,6.737185701335277e-6,4.647102530726457e-5
SerialiseData/ExMemory 20694,2.952889982638589e-3,2.8895347027778186e-3,3.0457651802248756e-3,2.4784075326056453e-4,1.7509458303227108e-4,4.089726746902953e-4
SerialiseData/ExMemory 242382,3.928254034362741e-2,3.815984018173043e-2,4.099020564485164e-2,2.4320483005310463e-3,1.5679226776735289e-3,3.6646716526793827e-3
SerialiseData/ExMemory 321556,5.126935588578812e-2,5.003716400091028e-2,5.2866128447816456e-2,2.6699754627961046e-3,1.981113372507453e-3,3.599366854341745e-3
SerialiseData/ExMemory 29582,3.4096783475551997e-3,3.335188729559803e-3,3.5154723799636967e-3,2.829797878873698e-4,2.3237578105066487e-4,3.36634822651964e-4
SerialiseData/ExMemory 2274,2.6587667550780547e-4,2.6106360343795663e-4,2.7743944041640846e-4,2.5978492110522543e-5,5.540142552995512e-6,4.840107592008703e-5
SerialiseData/ExMemory 66663,9.523075191948005e-3,9.370399779462085e-3,9.78009273885123e-3,4.770622269058283e-4,3.26794580580417e-4,7.072141912415349e-4
SerialiseData/ExMemory 35033,5.843921209208469e-3,5.699044128364835e-3,6.067068475518806e-3,5.483298964149162e-4,3.694630443879903e-4,9.259409366801863e-4
SerialiseData/ExMemory 279835,4.941484537941639e-2,4.873434625936508e-2,5.007556351223703e-2,1.2762795663217022e-3,9.786530337900132e-4,1.5607916806230054e-3
SerialiseData/ExMemory 178975,3.2830500330842095e-2,3.170796596997855e-2,3.653310004214779e-2,4.153489282361447e-3,1.210574633418924e-3,7.982022505960754e-3
SerialiseData/ExMemory 48281,8.235514131287343e-3,8.060625302492522e-3,8.442851207437293e-3,5.544167622026309e-4,3.812891576163589e-4,7.805614012139543e-4
SerialiseData/ExMemory 2729,4.587831639608249e-4,4.4023846807506685e-4,4.766475670161745e-4,5.8008677891579734e-5,4.8655987042964324e-5,6.7378299348316e-5
SerialiseData/ExMemory 258491,4.750573182579793e-2,4.6496790024237e-2,4.89260463491733e-2,2.2914789195904164e-3,1.758021430469522e-3,3.0099599323783807e-3
SerialiseData/ExMemory 401531,7.730246900832133e-2,7.541778964862701e-2,8.17961908581238e-2,4.484005576122168e-3,2.7728258088278e-3,6.048827867957636e-3
SerialiseData/ExMemory 632204,0.11542173390764565,0.1135222291063872,0.11860786992613048,3.7038032600083043e-3,2.131065390086646e-3,5.676645946192448e-3
SerialiseData/ExMemory 123467,2.1986242283437634e-2,2.1556334212459546e-2,2.2635339053336107e-2,1.1273440179709298e-3,6.728904961332602e-4,1.8074476001075015e-3
SerialiseData/ExMemory 87614,1.4860723272383428e-2,1.4646520818313939e-2,1.5275744226733308e-2,7.891351696637144e-4,4.7493267474193633e-4,1.2173824811091201e-3
SerialiseData/ExMemory 489468,2.091420944552607e-2,2.056905164211655e-2,2.1576532185659344e-2,1.0941724493609545e-3,6.740441804522661e-4,1.8795755270159722e-3
SerialiseData/ExMemory 519812,2.2880856780780806e-2,2.259353343343108e-2,2.327847112827594e-2,7.192318573565433e-4,4.313231736837161e-4,1.1449269529240718e-3
